date,index_name,close
2026-04-07,金融保險類指數,2461.64
2026-04-07,貿易百貨類指數,236.88
2026-04-07,油電燃氣類指數,78.85
2026-04-07,綠能環保類指數,106.19
2026-04-07,數位雲端類指數,34.55
2026-04-07,運動休閒類指數,58.68
2026-04-07,居家生活類指數,96.57
2026-04-07,其他類指數,264.7
2026-04-02,發行量加權股價指數,32572.43
2026-04-02,水泥窯製類指數,596.44
2026-04-02,塑膠化工類指數,707.64
2026-04-02,機電類指數,11129.66
2026-04-02,水泥類指數,121.74
2026-04-02,食品類指數,1947.9
2026-04-02,塑膠類指數,183.74
2026-04-02,紡織纖維類指數,455.87
2026-04-02,電機機械類指數,441.02
2026-04-02,電器電纜類指數,93.28
2026-04-02,化學生技醫療類指數,131.08
2026-04-02,化學類指數,166.25
2026-04-02,生技醫療類指數,71.29
2026-04-02,玻璃陶瓷類指數,122.0
2026-04-02,造紙類指數,257.6
2026-04-02,鋼鐵類指數,117.58
2026-04-02,橡膠類指數,195.52
2026-04-02,汽車類指數,280.54
2026-04-02,電子工業類指數,2016.26
2026-04-02,半導體類指數,1067.63
2026-04-02,電腦及週邊設備類指數,303.51
2026-04-02,光電類指數,42.16
2026-04-02,通信網路類指數,210.22
2026-04-02,電子零組件類指數,582.51
2026-04-02,電子通路類指數,317.51
2026-04-02,資訊服務類指數,186.51
2026-04-02,其他電子類指數,212.4
2026-04-02,建材營造類指數,453.19
2026-04-02,航運類指數,176.99
2026-04-02,觀光餐旅類指數,103.17
2026-04-02,金融保險類指數,2441.93
2026-04-02,貿易百貨類指數,234.63
2026-04-02,油電燃氣類指數,76.43
2026-04-02,綠能環保類指數,104.72
2026-04-02,數位雲端類指數,34.69
2026-04-02,運動休閒類指數,59.18
2026-04-02,居家生活類指數,95.66
2026-04-02,其他類指數,264.52
2026-04-01,發行量加權股價指數,33174.82
2026-04-01,水泥窯製類指數,603.36
2026-04-01,塑膠化工類指數,712.94
2026-04-01,機電類指數,11372.0
2026-04-01,水泥類指數,122.01
2026-04-01,食品類指數,1939.09
2026-04-01,塑膠類指數,186.11
2026-04-01,紡織纖維類指數,464.77
2026-04-01,電機機械類指數,448.19
2026-04-01,電器電纜類指數,94.87
2026-04-01,化學生技醫療類指數,131.57
2026-04-01,化學類指數,167.43
2026-04-01,生技醫療類指數,71.44
2026-04-01,玻璃陶瓷類指數,125.84
2026-04-01,造紙類指數,264.92
2026-04-01,鋼鐵類指數,117.6
2026-04-01,橡膠類指數,195.12
2026-04-01,汽車類指數,284.23
2026-04-01,電子工業類指數,2060.38
2026-04-01,半導體類指數,1092.65
2026-04-01,電腦及週邊設備類指數,308.46
2026-04-01,光電類指數,42.33
2026-04-01,通信網路類指數,213.48
2026-04-01,電子零組件類指數,595.65
2026-04-01,電子通路類指數,319.54
2026-04-01,資訊服務類指數,187.92
2026-04-01,其他電子類指數,216.8
2026-04-01,建材營造類指數,457.0
2026-04-01,航運類指數,178.95
2026-04-01,觀光餐旅類指數,103.76
2026-04-01,金融保險類指數,2440.62
2026-04-01,貿易百貨類指數,234.03
2026-04-01,油電燃氣類指數,77.63
2026-04-01,綠能環保類指數,107.49
2026-04-01,數位雲端類指數,34.88
2026-04-01,運動休閒類指數,60.43
2026-04-01,居家生活類指數,97.46
2026-04-01,其他類指數,266.7
2026-03-31,發行量加權股價指數,31722.99
2026-03-31,水泥窯製類指數,587.6
2026-03-31,塑膠化工類指數,689.1
2026-03-31,機電類指數,10815.59
2026-03-31,水泥類指數,119.36
2026-03-31,食品類指數,1919.73
2026-03-31,塑膠類指數,180.12
2026-03-31,紡織纖維類指數,458.17
2026-03-31,電機機械類指數,433.64
2026-03-31,電器電纜類指數,92.98
2026-03-31,化學生技醫療類指數,126.66
2026-03-31,化學類指數,163.96
2026-03-31,生技醫療類指數,68.17
2026-03-31,玻璃陶瓷類指數,121.42
2026-03-31,造紙類指數,273.72
2026-03-31,鋼鐵類指數,115.39
2026-03-31,橡膠類指數,191.84
2026-03-31,汽車類指數,279.34
2026-03-31,電子工業類指數,1958.8
2026-03-31,半導體類指數,1038.99
2026-03-31,電腦及週邊設備類指數,296.87
2026-03-31,光電類指數,40.8
2026-03-31,通信網路類指數,205.18
2026-03-31,電子零組件類指數,558.46
2026-03-31,電子通路類指數,310.11
2026-03-31,資訊服務類指數,184.22
2026-03-31,其他電子類指數,205.61
2026-03-31,建材營造類指數,451.75
2026-03-31,航運類指數,174.97
2026-03-31,觀光餐旅類指數,101.92
2026-03-31,金融保險類指數,2380.57
2026-03-31,貿易百貨類指數,232.05
2026-03-31,油電燃氣類指數,76.9
2026-03-31,綠能環保類指數,105.17
2026-03-31,數位雲端類指數,34.32
2026-03-31,運動休閒類指數,59.04
2026-03-31,居家生活類指數,94.85
2026-03-31,其他類指數,263.91
2026-03-30,發行量加權股價指數,32518.16
2026-03-30,水泥窯製類指數,594.84
2026-03-30,塑膠化工類指數,719.15
